event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
4e944592-fe81-4c7e-a1d6-3592ffc42bba,3825817,1,1,00:00:00.000,0,0,35,Starting XI,1,216,Getafe,Regular Play,216,Getafe,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
d105b8a1-5a66-47d6-873f-4643178f61bd,3825817,2,1,00:00:00.000,0,0,35,Starting XI,1,216,Getafe,Regular Play,322,Eibar,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
402f6526-255d-4fe2-8288-bb9a266d51e8,3825817,3,1,00:00:00.000,0,0,18,Half Start,1,216,Getafe,Regular Play,216,Getafe,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
ed10f967-ce1b-4c0e-89bf-22c3652341e0,3825817,4,1,00:00:00.000,0,0,18,Half Start,1,216,Getafe,Regular Play,322,Eibar,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
9882b68d-a8f0-484e-8368-bb70ddb5900c,3825817,5,1,00:00:01.166,0,1,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,24035.0,Álvaro Vázquez García,Left Center Forward,60.0,40.0,58.3,33.1,0.461291,False,,,,,,,True,7.106335,-1.8123621,Ground Pass,Kick Off,23416.0,Stefan Šćepović,False,False,left_to_right,False,60.0,40.0,58.3,33.1,False,False,False,False
34b3d2ba-ab3a-4ec3-906b-ab6dc2e8c147,3825817,6,1,00:00:01.627,0,1,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,23416.0,Stefan Šćepović,Right Center Forward,58.3,33.1,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,58.3,33.1,,,False,False,False,False
b44f07dc-b879-4639-bce1-f515765daf7d,3825817,7,1,00:00:01.627,0,1,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,23416.0,Stefan Šćepović,Right Center Forward,58.6,33.7,56.5,36.5,1.195466,False,,,,,,,True,3.5,2.2142975,Ground Pass,,6745.0,Mehdi Lacen,False,False,left_to_right,False,58.6,33.7,56.5,36.5,False,False,False,False
a1c95a3f-1912-404a-b1dd-24582b1b3fa9,3825817,8,1,00:00:02.822,0,2,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,56.5,36.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,56.5,36.5,,,False,False,False,False
b567fb05-9bc1-4549-8d5d-a890b87ecbc4,3825817,9,1,00:00:02.822,0,2,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,56.5,36.5,56.5,36.5,0.361936,False,,,,,,,False,,,,,,,False,False,left_to_right,False,56.5,36.5,56.5,36.5,False,False,False,False
3a311b04-5f42-47af-bec1-c61dcdaead44,3825817,10,1,00:00:03.184,0,3,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,56.5,36.5,29.6,5.5,1.282625,False,,,,,,,True,41.044003,-2.2855008,Ground Pass,,27402.0,Álvaro Daniel Pereira Barragán,False,False,left_to_right,False,56.5,36.5,29.6,5.5,False,False,False,False
ee9a5ebb-4664-492a-8623-819dddee6b03,3825817,11,1,00:00:04.467,0,4,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,27402.0,Álvaro Daniel Pereira Barragán,Left Back,29.6,5.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,29.6,5.5,,,False,False,False,False
df892779-901a-4409-8ab4-6a7f7ad7bdba,3825817,12,1,00:00:04.467,0,4,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,27402.0,Álvaro Daniel Pereira Barragán,Left Back,29.6,5.5,34.1,6.6,3.2,False,,,,,,,False,,,,,,,False,False,left_to_right,False,29.6,5.5,34.1,6.6,False,False,False,False
6380280f-ae69-47cd-96bf-d31b267772ff,3825817,13,1,00:00:07.667,0,7,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,27402.0,Álvaro Daniel Pereira Barragán,Left Back,34.1,6.6,26.7,19.1,0.8,False,,,,,,,True,14.526183,2.1053128,Ground Pass,,6861.0,Juan Torres Ruiz,False,False,left_to_right,False,34.1,6.6,26.7,19.1,False,False,False,False
5dd90124-b8a8-4cb6-8a2b-9bae4d8262b5,3825817,14,1,00:00:08.467,0,8,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,6861.0,Juan Torres Ruiz,Left Center Back,26.7,19.1,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,26.7,19.1,,,False,False,False,False
3fca5db1-dff6-4ef3-9fb3-a2c5a3891f98,3825817,15,1,00:00:08.467,0,8,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,6861.0,Juan Torres Ruiz,Left Center Back,26.7,19.1,26.7,18.8,0.712486,False,,,,,,,False,,,,,,,False,False,left_to_right,False,26.7,19.1,26.7,18.8,False,False,False,False
dafdc5f2-8064-419e-a8a0-c1a24c4e3514,3825817,16,1,00:00:09.179,0,9,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,6861.0,Juan Torres Ruiz,Left Center Back,26.7,18.8,41.1,8.9,1.687342,False,,,,,,,True,17.474838,-0.60228735,Ground Pass,,6745.0,Mehdi Lacen,False,False,left_to_right,False,26.7,18.8,41.1,8.9,False,False,False,False
c73c5d7f-5e44-4b09-b2c2-45ba3ee32f54,3825817,17,1,00:00:10.867,0,10,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,41.1,8.9,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,41.1,8.9,,,False,False,False,False
73656490-919d-48e0-b144-ead4851d2f44,3825817,18,1,00:00:10.867,0,10,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,41.1,8.9,41.1,8.9,0.926342,False,,,,,,,False,,,,,,,False,False,left_to_right,False,41.1,8.9,41.1,8.9,False,False,False,False
60c0ba7b-363f-44e1-a470-ae9c02dac334,3825817,19,1,00:00:11.793,0,11,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,41.1,8.9,39.8,3.5,1.074862,False,,,,,,,True,5.5542774,-1.8070416,Ground Pass,,27402.0,Álvaro Daniel Pereira Barragán,False,False,left_to_right,False,41.1,8.9,39.8,3.5,False,False,False,False
23d6750b-5838-420c-b266-5401f9791cac,3825817,20,1,00:00:12.868,0,12,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,27402.0,Álvaro Daniel Pereira Barragán,Left Back,39.8,3.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,39.8,3.5,,,False,False,False,False
6b1f1dfc-415f-4dc7-be3c-69a930c7ab16,3825817,21,1,00:00:12.868,0,12,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,27402.0,Álvaro Daniel Pereira Barragán,Left Back,39.8,3.5,39.8,3.4,1.222766,False,,,,,,,False,,,,,,,False,False,left_to_right,False,39.8,3.5,39.8,3.4,False,False,False,False
9cab11a5-05a4-44e1-b638-7c98dabaef12,3825817,22,1,00:00:14.091,0,14,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,27402.0,Álvaro Daniel Pereira Barragán,Left Back,39.8,3.4,86.4,22.4,1.947766,False,,,,,,,True,50.324547,0.38714835,High Pass,,23416.0,Stefan Šćepović,False,False,left_to_right,False,39.8,3.4,86.4,22.4,False,True,True,False
79dc7276-7c73-4543-b1af-ee0cb4035900,3825817,23,1,00:00:16.038,0,16,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,23416.0,Stefan Šćepović,Right Center Forward,86.4,22.4,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,86.4,22.4,,,False,False,False,False
aae548fe-49a3-4237-bd59-1b71ca2d4ced,3825817,24,1,00:00:16.038,0,16,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,23416.0,Stefan Šćepović,Right Center Forward,78.5,19.9,100.2,7.7,2.337985,False,,,,,,Incomplete,False,24.894377,-0.5121706,High Pass,,24035.0,Álvaro Vázquez García,False,False,left_to_right,False,78.5,19.9,100.2,7.7,False,False,True,True
d1b8d68a-5d81-4252-b3d9-aabaebb96491,3825817,25,1,00:00:18.099,0,18,17,Pressure,2,216,Getafe,From Kick Off,216,Getafe,24035.0,Álvaro Vázquez García,Left Center Forward,96.6,3.9,,,0.620361,False,,,,,,,False,,,,,,,False,False,left_to_right,False,96.6,3.9,,,False,False,False,False
2ce00b08-f505-47e2-b35c-59e6345ba535,3825817,26,1,00:00:18.376,0,18,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,24035.0,Álvaro Vázquez García,Left Center Forward,95.6,3.9,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,95.6,3.9,,,False,False,False,False
142d74ef-382b-4950-83aa-9adb3249fe81,3825817,27,1,00:00:18.376,0,18,10,Interception,2,216,Getafe,From Kick Off,322,Eibar,6837.0,Mauro Javier Dos Santos,Right Center Back,19.9,72.4,,,0.0,True,,,,,,,False,,,,,,,False,False,left_to_right,False,19.9,72.4,,,False,False,False,False
80bc97f4-158a-45b5-b464-0d1f4cbb6a38,3825817,28,1,00:00:18.376,0,18,43,Carry,2,216,Getafe,From Kick Off,322,Eibar,6837.0,Mauro Javier Dos Santos,Right Center Back,19.9,72.4,22.4,75.8,0.600572,True,,,,,,,False,,,,,,,False,False,left_to_right,False,19.9,72.4,22.4,75.8,False,False,False,False
176e0f87-3da9-4f3b-bdb5-1ff61d9a40cc,3825817,29,1,00:00:18.977,0,18,30,Pass,2,216,Getafe,From Kick Off,322,Eibar,6837.0,Mauro Javier Dos Santos,Right Center Back,22.4,75.8,41.4,75.8,2.357172,False,,,,,,,True,19.0,0.0,High Pass,,6742.0,Sergio Gontán Gallardo,False,False,left_to_right,False,22.4,75.8,41.4,75.8,False,False,False,False
af116843-eb0b-4a9d-8c99-af407f59fa7b,3825817,30,1,00:00:21.334,0,21,42,Ball Receipt*,2,216,Getafe,From Kick Off,322,Eibar,6742.0,Sergio Gontán Gallardo,Right Wing,41.4,75.8,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,41.4,75.8,,,False,False,False,False
28ecb222-52c6-4ffe-aebc-7e99a57997a3,3825817,31,1,00:00:21.334,0,21,43,Carry,2,216,Getafe,From Kick Off,322,Eibar,6742.0,Sergio Gontán Gallardo,Right Wing,41.4,75.8,41.4,75.8,0.039999,False,,,,,,,False,,,,,,,False,False,left_to_right,False,41.4,75.8,41.4,75.8,False,False,False,False
f12e9200-4c6c-49fd-9e3d-f452b9f9e6f1,3825817,32,1,00:00:21.374,0,21,30,Pass,2,216,Getafe,From Kick Off,322,Eibar,6742.0,Sergio Gontán Gallardo,Right Wing,41.4,75.8,44.4,71.2,0.795532,False,,,,,,Incomplete,False,5.491812,-0.9928944,Low Pass,,6712.0,Gonzalo Escalante,False,False,left_to_right,False,41.4,75.8,44.4,71.2,False,False,False,True
c88490f3-7b1d-4217-8ef1-a38351734349,3825817,33,1,00:00:22.170,0,22,42,Ball Receipt*,2,216,Getafe,From Kick Off,322,Eibar,6712.0,Gonzalo Escalante,Left Defensive Midfield,43.7,67.2,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,43.7,67.2,,,False,False,False,False
0713b1b9-4bd8-4513-9066-136de689ddfd,3825817,34,1,00:00:22.170,0,22,2,Ball Recovery,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,75.7,8.9,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,75.7,8.9,,,False,False,False,False
3e8f0838-dae8-4a7c-9372-634a6d4554bc,3825817,35,1,00:00:22.170,0,22,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,75.7,8.9,74.8,10.4,0.798574,False,,,,,,,False,,,,,,,False,False,left_to_right,False,75.7,8.9,74.8,10.4,False,False,False,False
067fa6ed-54ec-483f-87dd-7e96b033172e,3825817,36,1,00:00:22.968,0,22,30,Pass,2,216,Getafe,From Kick Off,216,Getafe,6745.0,Mehdi Lacen,Left Defensive Midfield,74.8,10.4,82.6,5.5,0.854024,False,,,,,,,True,9.211406,-0.5609008,Ground Pass,,16426.0,Wanderson Maciel Sousa Campos,False,False,left_to_right,False,74.8,10.4,82.6,5.5,False,False,True,False
78f76996-5d9b-40ea-aada-5726c30fb2a8,3825817,37,1,00:00:23.822,0,23,42,Ball Receipt*,2,216,Getafe,From Kick Off,216,Getafe,16426.0,Wanderson Maciel Sousa Campos,Left Midfield,82.6,5.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,82.6,5.5,,,False,False,False,False
2001b35f-6bc6-4bb7-b199-164732c0aa2e,3825817,38,1,00:00:23.822,0,23,43,Carry,2,216,Getafe,From Kick Off,216,Getafe,16426.0,Wanderson Maciel Sousa Campos,Left Midfield,82.6,5.5,101.1,6.1,3.803539,True,,,,,,,False,,,,,,,False,False,left_to_right,False,82.6,5.5,101.1,6.1,False,False,False,False
7cbdc468-1b13-4e59-b573-e6a584e12484,3825817,39,1,00:00:24.149,0,24,17,Pressure,2,216,Getafe,From Kick Off,322,Eibar,6742.0,Sergio Gontán Gallardo,Right Wing,37.5,74.6,,,2.753564,False,,,,,,,False,,,,,,,False,False,left_to_right,False,37.5,74.6,,,False,False,False,False
a0b083c5-080a-4867-9ee0-e46ae6e543fc,3825817,40,1,00:00:27.203,0,27,17,Pressure,2,216,Getafe,From Kick Off,322,Eibar,6699.0,Ander Capa Rodríguez,Right Back,21.3,73.3,,,0.452233,False,,,,,,,False,,,,,,,False,False,left_to_right,False,21.3,73.3,,,False,False,False,False
078e0275-0531-489f-8cf8-f03bd2c54d73,3825817,41,1,00:00:27.626,0,27,39,Dribbled Past,2,216,Getafe,From Kick Off,322,Eibar,6699.0,Ander Capa Rodríguez,Right Back,19.0,74.0,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,19.0,74.0,,,False,False,False,False
