event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
99966116-786f-4c58-afd1-9bf6efe02efd,3829473,1,1,00:00:00.000,0,0,35,Starting XI,1,131,Paris Saint-Germain,Regular Play,131,Paris Saint-Germain,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
b44d0e79-fce7-4297-91cc-809b45d4acad,3829473,2,1,00:00:00.000,0,0,35,Starting XI,1,131,Paris Saint-Germain,Regular Play,142,Guingamp,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
b22c7f19-20ad-466b-829e-be8f756f65f6,3829473,3,1,00:00:00.000,0,0,18,Half Start,1,131,Paris Saint-Germain,Regular Play,142,Guingamp,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
9743d803-78ef-4c74-aae2-49ad52d89615,3829473,4,1,00:00:00.000,0,0,18,Half Start,1,131,Paris Saint-Germain,Regular Play,131,Paris Saint-Germain,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
5f8f0785-5f0a-42dc-9807-83f474028ed0,3829473,5,1,00:00:00.859,0,0,30,Pass,2,131,Paris Saint-Germain,From Kick Off,131,Paris Saint-Germain,3672.0,Zlatan Ibrahimović,Center Forward,60.0,40.0,59.3,42.6,0.391114,False,,,,,,,True,2.6925824,1.833791,Ground Pass,Kick Off,4370.0,Javier Matías Pastore,False,False,left_to_right,False,60.0,40.0,59.3,42.6,False,False,False,False
0f9685b5-e7e7-4cd3-972f-87c0f6d6f198,3829473,6,1,00:00:01.250,0,1,42,Ball Receipt*,2,131,Paris Saint-Germain,From Kick Off,131,Paris Saint-Germain,4370.0,Javier Matías Pastore,Right Center Midfield,59.3,42.6,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,59.3,42.6,,,False,False,False,False
e340870d-f6d4-4c11-9482-42f575984a06,3829473,7,1,00:00:01.250,0,1,43,Carry,2,131,Paris Saint-Germain,From Kick Off,131,Paris Saint-Germain,4370.0,Javier Matías Pastore,Right Center Midfield,59.3,42.6,61.5,42.6,0.214232,False,,,,,,,False,,,,,,,False,False,left_to_right,False,59.3,42.6,61.5,42.6,False,False,False,False
91cbd109-0617-4ee3-bfef-fbdef73042d7,3829473,8,1,00:00:01.465,0,1,30,Pass,2,131,Paris Saint-Germain,From Kick Off,131,Paris Saint-Germain,4370.0,Javier Matías Pastore,Right Center Midfield,61.5,42.6,50.3,43.6,0.970257,False,,,,,,,True,11.2445545,3.0525432,Ground Pass,,4325.0,Thiago Motta,False,False,left_to_right,False,61.5,42.6,50.3,43.6,False,False,False,False
581a7637-01af-4ff5-83d7-225e0f864be7,3829473,9,1,00:00:02.435,0,2,42,Ball Receipt*,2,131,Paris Saint-Germain,From Kick Off,131,Paris Saint-Germain,4325.0,Thiago Motta,Center Defensive Midfield,50.3,43.6,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,50.3,43.6,,,False,False,False,False
b3ccb7b5-e916-439e-ac5d-7955e3b68e8b,3829473,10,1,00:00:02.435,0,2,43,Carry,2,131,Paris Saint-Germain,From Kick Off,131,Paris Saint-Germain,4325.0,Thiago Motta,Center Defensive Midfield,50.3,43.6,50.3,37.6,1.119963,False,,,,,,,False,,,,,,,False,False,left_to_right,False,50.3,43.6,50.3,37.6,False,False,False,False
