event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
795f1494-6f8e-4288-8e07-149f39c1337f,3890330,1,1,00:00:00.000,0,0,35,Starting XI,1,904,Bayer Leverkusen,Regular Play,904,Bayer Leverkusen,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
c061321f-5c1f-477e-ad7e-b28f62882907,3890330,2,1,00:00:00.000,0,0,35,Starting XI,1,904,Bayer Leverkusen,Regular Play,172,Augsburg,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
e45cbe76-7284-4bdf-9546-1846ac79d9e1,3890330,3,1,00:00:00.000,0,0,18,Half Start,1,904,Bayer Leverkusen,Regular Play,172,Augsburg,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
89ff9a0b-b382-4b49-b731-3990910dbf7d,3890330,4,1,00:00:00.000,0,0,18,Half Start,1,904,Bayer Leverkusen,Regular Play,904,Bayer Leverkusen,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
089167c0-bb28-49fc-899d-22b2d918cbb3,3890330,5,1,00:00:00.488,0,0,30,Pass,2,172,Augsburg,From Kick Off,172,Augsburg,40462.0,Halil Altıntop,Center Attacking Midfield,61.0,40.1,60.1,38.9,0.633319,False,,,,,,,True,1.5,-2.2142975,Ground Pass,Kick Off,8807.0,Raúl Marcelo Bobadilla,False,False,left_to_right,False,61.0,40.1,60.1,38.9,False,False,False,False
3b6c7eb6-a878-4906-8b40-a63a3db6001b,3890330,6,1,00:00:01.121,0,1,42,Ball Receipt*,2,172,Augsburg,From Kick Off,172,Augsburg,8807.0,Raúl Marcelo Bobadilla,Center Forward,60.1,38.9,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,60.1,38.9,,,False,False,False,False
e2cf1e37-4372-495f-81ef-facfe75fd91a,3890330,7,1,00:00:01.121,0,1,43,Carry,2,172,Augsburg,From Kick Off,172,Augsburg,8807.0,Raúl Marcelo Bobadilla,Center Forward,60.1,38.9,60.6,39.5,0.12,False,,,,,,,False,,,,,,,False,False,left_to_right,False,60.1,38.9,60.6,39.5,False,False,False,False
f1ae1df2-53eb-4cd1-90d5-aa53d5265d4d,3890330,8,1,00:00:01.241,0,1,30,Pass,2,172,Augsburg,From Kick Off,172,Augsburg,8807.0,Raúl Marcelo Bobadilla,Center Forward,60.6,39.5,40.9,40.2,1.336551,False,,,,,,,True,19.712433,3.1060746,Ground Pass,,8317.0,Daniel Baier,False,False,left_to_right,False,60.6,39.5,40.9,40.2,False,False,False,False
8bc85a03-5eff-4456-87c0-4f27dc63aa0f,3890330,9,1,00:00:02.578,0,2,42,Ball Receipt*,2,172,Augsburg,From Kick Off,172,Augsburg,8317.0,Daniel Baier,Left Defensive Midfield,40.9,40.2,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,40.9,40.2,,,False,False,False,False
bd1998e3-b4e6-4bd5-b01e-086fadbcecef,3890330,10,1,00:00:02.578,0,2,43,Carry,2,172,Augsburg,From Kick Off,172,Augsburg,8317.0,Daniel Baier,Left Defensive Midfield,40.9,40.2,44.7,40.4,0.04,False,,,,,,,False,,,,,,,False,False,left_to_right,False,40.9,40.2,44.7,40.4,False,False,False,False
454e9517-432c-40bf-b124-90bec5d9e0fe,3890330,11,1,00:00:02.618,0,2,30,Pass,2,172,Augsburg,From Kick Off,172,Augsburg,8317.0,Daniel Baier,Left Defensive Midfield,44.7,40.4,80.3,20.5,2.227775,False,,,,,,Incomplete,False,40.78443,-0.5097182,High Pass,,8574.0,Alexander Esswein,False,False,left_to_right,False,44.7,40.4,80.3,20.5,False,True,True,True
12f2091c-e118-4661-aae8-028c2981b6a7,3890330,12,1,00:00:04.846,0,4,42,Ball Receipt*,2,172,Augsburg,From Kick Off,172,Augsburg,8574.0,Alexander Esswein,Left Wing,80.9,9.6,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,80.9,9.6,,,False,False,False,False
beafc1ce-494b-4b30-84ec-7726744b889c,3890330,13,1,00:00:04.846,0,4,30,Pass,2,172,Augsburg,From Kick Off,904,Bayer Leverkusen,8549.0,Giulio Donati,Right Back,39.8,59.6,46.9,63.5,1.184699,False,,,,,,,True,8.100617,0.50230235,Ground Pass,Recovery,8222.0,Kevin Kampl,False,False,left_to_right,False,39.8,59.6,46.9,63.5,False,False,False,False
36925b71-6e2e-49a5-ad4c-af372cc17767,3890330,14,1,00:00:05.792,0,5,17,Pressure,2,172,Augsburg,From Kick Off,172,Augsburg,4279.0,Konstantinos Stafylidis,Left Back,73.2,16.6,,,0.398504,False,,,,,,,False,,,,,,,False,False,left_to_right,False,73.2,16.6,,,False,False,False,False
d7570223-6554-4c8c-ab23-c80b58198333,3890330,15,1,00:00:06.030,0,6,42,Ball Receipt*,2,172,Augsburg,From Kick Off,904,Bayer Leverkusen,8222.0,Kevin Kampl,Right Midfield,46.9,63.5,,,,True,,,,,,,False,,,,,,,False,False,left_to_right,False,46.9,63.5,,,False,False,False,False
3087758c-9a70-4239-8408-490a7ea0df15,3890330,16,1,00:00:06.030,0,6,43,Carry,2,172,Augsburg,From Kick Off,904,Bayer Leverkusen,8222.0,Kevin Kampl,Right Midfield,46.9,63.5,46.9,63.5,0.039999,True,,,,,,,False,,,,,,,False,False,left_to_right,False,46.9,63.5,46.9,63.5,False,False,False,False
f5ec9f7a-cf11-45dd-84eb-347fb6782627,3890330,17,1,00:00:06.070,0,6,30,Pass,2,172,Augsburg,From Kick Off,904,Bayer Leverkusen,8222.0,Kevin Kampl,Right Midfield,46.9,63.5,37.5,63.7,1.470045,True,,,,,,Incomplete,False,9.402127,3.1203194,Ground Pass,,8549.0,Giulio Donati,False,False,left_to_right,False,46.9,63.5,37.5,63.7,False,False,False,True
6fc155e5-cc59-46a5-b758-a1b22e563b8f,3890330,18,1,00:00:07.346,0,7,17,Pressure,2,172,Augsburg,From Kick Off,904,Bayer Leverkusen,8549.0,Giulio Donati,Right Back,37.7,63.7,,,0.279996,False,,,,,,,False,,,,,,,False,False,left_to_right,False,37.7,63.7,,,False,False,False,False
42395d89-5fc9-4fce-bd2b-1081489405ae,3890330,19,1,00:00:07.540,0,7,42,Ball Receipt*,2,172,Augsburg,From Kick Off,904,Bayer Leverkusen,8549.0,Giulio Donati,Right Back,37.7,63.7,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,37.7,63.7,,,False,False,False,False
df0fad1b-42ce-4534-baf8-68ab09e0f4a5,3890330,20,1,00:00:07.540,0,7,2,Ball Recovery,2,172,Augsburg,From Kick Off,172,Augsburg,8574.0,Alexander Esswein,Left Wing,82.6,16.4,,,0.0,True,,,,,,,False,,,,,,,False,False,left_to_right,False,82.6,16.4,,,False,False,False,False
79c4c891-93f6-4779-84a7-a57ed1d410c2,3890330,21,1,00:00:16.509,0,16,30,Pass,3,904,Bayer Leverkusen,From Throw In,904,Bayer Leverkusen,8549.0,Giulio Donati,Right Back,40.3,80.0,64.0,65.4,1.84925,False,,,,,,Incomplete,False,27.836128,-0.5521257,High Pass,Throw-in,3058.0,Javier Hernández Balcázar,False,False,left_to_right,False,40.3,80.0,64.0,65.4,False,True,False,True
31fa7b52-b86a-4e7c-b630-272f60398797,3890330,22,1,00:00:18.358,0,18,42,Ball Receipt*,3,904,Bayer Leverkusen,From Throw In,904,Bayer Leverkusen,3058.0,Javier Hernández Balcázar,Left Center Forward,63.2,66.0,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,63.2,66.0,,,False,False,False,False
7c24ccbc-4aed-401c-830a-b69dfc49ae20,3890330,23,1,00:00:18.358,0,18,30,Pass,3,904,Bayer Leverkusen,From Throw In,172,Augsburg,8207.0,Dominik Kohr,Right Defensive Midfield,56.1,14.7,63.5,17.5,3.438903,False,,,,,,Incomplete,False,7.9120164,0.36172923,High Pass,Recovery,8317.0,Daniel Baier,False,False,left_to_right,False,56.1,14.7,63.5,17.5,False,False,False,True
dc5d96d9-d34c-477c-a8ab-067d5fc08323,3890330,24,1,00:00:21.797,0,21,42,Ball Receipt*,3,904,Bayer Leverkusen,From Throw In,172,Augsburg,8317.0,Daniel Baier,Left Defensive Midfield,63.5,17.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,63.5,17.5,,,False,False,False,False
9f16ab77-330f-4b3c-a936-3c903a72a67b,3890330,25,1,00:00:21.797,0,21,4,Duel,3,904,Bayer Leverkusen,From Throw In,172,Augsburg,8317.0,Daniel Baier,Left Defensive Midfield,63.5,17.5,,,0.0,True,,,,,,,False,,,,,,,False,False,left_to_right,False,63.5,17.5,,,False,False,False,False
3742f703-411c-4c58-95c8-9a5f3e4f2f51,3890330,26,1,00:00:21.797,0,21,30,Pass,3,904,Bayer Leverkusen,From Throw In,904,Bayer Leverkusen,8969.0,Lars Bender,Right Defensive Midfield,56.6,62.6,61.7,64.5,0.792224,True,,,,,,Incomplete,False,5.4424257,0.35662013,Low Pass,Recovery,8222.0,Kevin Kampl,False,False,left_to_right,False,56.6,62.6,61.7,64.5,False,False,False,True
8b0da7d6-8188-40ec-a4e2-37716838bbb5,3890330,27,1,00:00:22.589,0,22,42,Ball Receipt*,3,904,Bayer Leverkusen,From Throw In,904,Bayer Leverkusen,8222.0,Kevin Kampl,Right Midfield,60.3,64.3,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,60.3,64.3,,,False,False,False,False
c3d8f0ab-7a16-4261-97e8-9194dfbe8c10,3890330,28,1,00:00:22.589,0,22,30,Pass,4,172,Augsburg,Regular Play,172,Augsburg,4279.0,Konstantinos Stafylidis,Left Back,58.4,15.6,64.7,23.0,0.677955,False,,,,,,,True,9.718539,0.8655183,Low Pass,Recovery,40462.0,Halil Altıntop,False,False,left_to_right,False,58.4,15.6,64.7,23.0,False,False,False,False
491c9242-77e9-4d68-8007-5fdc0ffe036f,3890330,29,1,00:00:23.267,0,23,42,Ball Receipt*,4,172,Augsburg,Regular Play,172,Augsburg,40462.0,Halil Altıntop,Center Attacking Midfield,64.7,23.0,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,64.7,23.0,,,False,False,False,False
7d4268d0-09d4-4a59-87ff-12d8fb7aa430,3890330,30,1,00:00:23.267,0,23,43,Carry,4,172,Augsburg,Regular Play,172,Augsburg,40462.0,Halil Altıntop,Center Attacking Midfield,64.7,23.0,64.5,23.0,0.102988,False,,,,,,,False,,,,,,,False,False,left_to_right,False,64.7,23.0,64.5,23.0,False,False,False,False
35cb8956-bd79-490f-967b-05649243ce3a,3890330,31,1,00:00:23.365,0,23,30,Pass,4,172,Augsburg,Regular Play,904,Bayer Leverkusen,8805.0,Christoph Kramer,Left Defensive Midfield,55.6,57.1,55.1,43.7,4.381674,False,,,,,,Incomplete,False,13.409325,-1.6080924,Ground Pass,Recovery,7039.0,Hakan Çalhanoğlu,False,False,left_to_right,False,55.6,57.1,55.1,43.7,False,False,False,True
5c5c878b-d391-491a-b1ac-e79dc584698a,3890330,32,1,00:00:23.370,0,23,42,Ball Receipt*,4,172,Augsburg,Regular Play,904,Bayer Leverkusen,7039.0,Hakan Çalhanoğlu,Left Midfield,55.1,43.7,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,55.1,43.7,,,False,False,False,False
fdd95b2f-91da-47e0-a126-4f7749a2164d,3890330,33,1,00:00:23.370,0,23,30,Pass,4,172,Augsburg,Regular Play,172,Augsburg,40462.0,Halil Altıntop,Center Attacking Midfield,64.5,23.0,64.5,35.2,2.241622,False,,,,,,,True,12.2,1.5707964,Ground Pass,,5627.0,Ja-Cheol Koo,False,False,left_to_right,False,64.5,23.0,64.5,35.2,False,False,False,False
3d282bcf-c6ed-475a-be3f-abf740158de4,3890330,34,1,00:00:25.022,0,25,17,Pressure,4,172,Augsburg,Regular Play,904,Bayer Leverkusen,7039.0,Hakan Çalhanoğlu,Left Midfield,55.6,45.4,,,2.729055,False,,,,,,,False,,,,,,,False,False,left_to_right,False,55.6,45.4,,,False,False,False,False
c7bd0ba3-8459-42c8-92b5-725667328f80,3890330,35,1,00:00:25.612,0,25,42,Ball Receipt*,4,172,Augsburg,Regular Play,172,Augsburg,5627.0,Ja-Cheol Koo,Right Wing,64.5,35.2,,,,True,,,,,,,False,,,,,,,False,False,left_to_right,False,64.5,35.2,,,False,False,False,False
82e58c91-726e-445e-943b-70503860e132,3890330,36,1,00:00:25.612,0,25,43,Carry,4,172,Augsburg,Regular Play,172,Augsburg,5627.0,Ja-Cheol Koo,Right Wing,64.5,35.2,65.9,41.0,0.697199,True,,,,,,,False,,,,,,,False,False,left_to_right,False,64.5,35.2,65.9,41.0,False,False,False,False
4a05371f-4f8e-4d9c-826a-5fe09910caff,3890330,37,1,00:00:26.309,0,26,38,Miscontrol,4,172,Augsburg,Regular Play,172,Augsburg,5627.0,Ja-Cheol Koo,Right Wing,65.9,41.0,,,0.0,True,,,,,,,False,,,,,,,False,False,left_to_right,False,65.9,41.0,,,False,False,False,True
3c747d66-1c90-4dc6-99e4-e0d3eeed3482,3890330,38,1,00:00:27.461,0,27,17,Pressure,4,172,Augsburg,Regular Play,904,Bayer Leverkusen,8969.0,Lars Bender,Right Defensive Midfield,55.2,41.6,,,0.409773,False,,,,,,,False,,,,,,,False,False,left_to_right,False,55.2,41.6,,,False,False,False,False
adc24973-09f6-4936-b800-f1d37dec2a41,3890330,39,1,00:00:27.746,0,27,30,Pass,4,172,Augsburg,Regular Play,172,Augsburg,5627.0,Ja-Cheol Koo,Right Wing,65.0,36.4,43.6,37.5,1.436533,True,,,,,,,True,21.428253,3.090236,Ground Pass,Recovery,22826.0,Jan-Ingwer Callsen-Bracker,False,False,left_to_right,False,65.0,36.4,43.6,37.5,False,False,False,False
4507cd4b-5681-401d-8068-657e7a9d61aa,3890330,40,1,00:00:29.183,0,29,42,Ball Receipt*,4,172,Augsburg,Regular Play,172,Augsburg,22826.0,Jan-Ingwer Callsen-Bracker,Right Center Back,43.6,37.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,43.6,37.5,,,False,False,False,False
b6000c18-3198-43af-a88f-a175dfb7c804,3890330,41,1,00:00:29.183,0,29,43,Carry,4,172,Augsburg,Regular Play,172,Augsburg,22826.0,Jan-Ingwer Callsen-Bracker,Right Center Back,43.6,37.5,43.6,37.5,0.039999,False,,,,,,,False,,,,,,,False,False,left_to_right,False,43.6,37.5,43.6,37.5,False,False,False,False
d65b3525-61a7-4088-bd72-4925c98be337,3890330,42,1,00:00:29.223,0,29,30,Pass,4,172,Augsburg,Regular Play,172,Augsburg,22826.0,Jan-Ingwer Callsen-Bracker,Right Center Back,43.6,37.5,47.0,65.7,2.254223,False,,,,,,,True,28.404224,1.4508082,Ground Pass,,8237.0,Paul Verhaegh,False,False,left_to_right,False,43.6,37.5,47.0,65.7,False,False,False,False
523525bb-43d8-421b-a490-7fbef1ec7c6d,3890330,43,1,00:00:31.477,0,31,42,Ball Receipt*,4,172,Augsburg,Regular Play,172,Augsburg,8237.0,Paul Verhaegh,Right Back,47.0,65.7,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,47.0,65.7,,,False,False,False,False
535c8922-ab56-4bf3-9b8b-5500643e26a0,3890330,44,1,00:00:31.477,0,31,43,Carry,4,172,Augsburg,Regular Play,172,Augsburg,8237.0,Paul Verhaegh,Right Back,47.0,65.7,47.0,65.7,0.483443,False,,,,,,,False,,,,,,,False,False,left_to_right,False,47.0,65.7,47.0,65.7,False,False,False,False
53aec2c2-e54d-47c5-b8d0-547c0af5e39e,3890330,45,1,00:00:31.961,0,31,30,Pass,4,172,Augsburg,Regular Play,172,Augsburg,8237.0,Paul Verhaegh,Right Back,47.0,65.7,51.3,53.1,1.469374,False,,,,,,,True,13.313527,-1.24192,Ground Pass,,8207.0,Dominik Kohr,False,False,left_to_right,False,47.0,65.7,51.3,53.1,False,False,False,False
2b26ce77-875b-4ee5-96f7-e375e48bf5b5,3890330,46,1,00:00:33.035,0,33,17,Pressure,4,172,Augsburg,Regular Play,904,Bayer Leverkusen,8213.0,Karim Bellarabi,Right Center Forward,68.6,27.1,,,0.45961,False,,,,,,,False,,,,,,,False,False,left_to_right,False,68.6,27.1,,,False,False,False,False
