event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
96b27930-556d-4e32-8148-bf74d1dda7c4,3825825,1,1,00:00:00.000,0,0,35,Starting XI,1,221,Levante UD,Regular Play,221,Levante UD,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
4d8bfccc-46d2-45bb-8ebe-e35fc94a6723,3825825,2,1,00:00:00.000,0,0,35,Starting XI,1,221,Levante UD,Regular Play,1041,Sporting Gijón,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
01fbad84-291f-4a9f-ae5c-13fe0c23c6b1,3825825,3,1,00:00:00.000,0,0,18,Half Start,1,221,Levante UD,Regular Play,1041,Sporting Gijón,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
ebedcf2d-c960-49ff-9b2a-f5eeedd5451a,3825825,4,1,00:00:00.000,0,0,18,Half Start,1,221,Levante UD,Regular Play,221,Levante UD,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
206a29eb-23bf-4f68-ada1-1c945e0fb0fb,3825825,5,1,00:00:00.540,0,0,30,Pass,2,1041,Sporting Gijón,From Kick Off,1041,Sporting Gijón,6880.0,Arnaldo Antonio Sanabria Ayala,Center Forward,61.0,40.1,46.8,41.0,1.557799,False,,,,,,,True,14.228493,3.0782971,Ground Pass,Kick Off,13107.0,Sergio Álvarez Díaz,False,False,left_to_right,False,61.0,40.1,46.8,41.0,False,False,False,False
4f087a41-52cd-4552-a25d-aaf683496ac6,3825825,6,1,00:00:01.867,0,1,17,Pressure,2,1041,Sporting Gijón,From Kick Off,221,Levante UD,25134.0,Deyverson Brum Silva Acosta,Right Center Forward,71.1,39.9,,,0.446373,False,,,,,,,False,,,,,,,False,False,left_to_right,False,71.1,39.9,,,False,False,False,False
825a9648-4bd8-4d73-b30b-1ad18be97163,3825825,7,1,00:00:02.098,0,2,42,Ball Receipt*,2,1041,Sporting Gijón,From Kick Off,1041,Sporting Gijón,13107.0,Sergio Álvarez Díaz,Left Defensive Midfield,46.8,41.0,,,,True,,,,,,,False,,,,,,,False,False,left_to_right,False,46.8,41.0,,,False,False,False,False
1af85659-5ebd-4059-9614-342071b1ce4a,3825825,8,1,00:00:02.098,0,2,43,Carry,2,1041,Sporting Gijón,From Kick Off,1041,Sporting Gijón,13107.0,Sergio Álvarez Díaz,Left Defensive Midfield,46.8,41.0,48.8,40.2,0.061436,True,,,,,,,False,,,,,,,False,False,left_to_right,False,46.8,41.0,48.8,40.2,False,False,False,False
00dc5e0b-bf3a-4112-bc9e-a65aa1f8e9da,3825825,9,1,00:00:02.159,0,2,30,Pass,2,1041,Sporting Gijón,From Kick Off,1041,Sporting Gijón,13107.0,Sergio Álvarez Díaz,Left Defensive Midfield,48.8,40.2,92.0,80.0,4.337362,True,,,,,,Out,False,58.739082,0.7444572,High Pass,,,,False,False,left_to_right,False,48.8,40.2,92.0,80.0,False,True,True,True
4f01fbd0-ea18-46d1-9894-9bab0781b20d,3825825,10,1,00:00:19.357,0,19,30,Pass,3,221,Levante UD,From Throw In,221,Levante UD,26023.0,Juan Francisco García García,Left Back,30.6,0.1,60.4,4.2,1.944915,False,,,,,,Incomplete,False,30.080725,0.1367255,High Pass,Throw-in,,,False,False,left_to_right,False,30.6,0.1,60.4,4.2,False,True,False,True
f1f3ca67-21c2-4d6d-a13c-a99882c1d907,3825825,11,1,00:00:21.302,0,21,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,18925.0,Ignacio Cases Mora,Right Defensive Midfield,59.7,75.9,68.1,76.5,1.333876,False,,,,,,,True,8.421401,0.071307465,Low Pass,Recovery,23848.0,Carlos Carmona Bonet,False,False,left_to_right,False,59.7,75.9,68.1,76.5,False,False,False,False
91d7dcf2-b167-4a35-b6ac-6deede0c8108,3825825,12,1,00:00:22.321,0,22,17,Pressure,4,1041,Sporting Gijón,Regular Play,221,Levante UD,6659.0,Víctor Camarasa Ferrando,Right Defensive Midfield,52.5,6.6,,,0.49977,False,,,,,,,False,,,,,,,False,False,left_to_right,False,52.5,6.6,,,False,False,False,False
28a97619-3489-45c1-a288-0bc39fbcb243,3825825,13,1,00:00:22.636,0,22,42,Ball Receipt*,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,68.1,76.5,,,,True,,,,,,,False,,,,,,,False,False,left_to_right,False,68.1,76.5,,,False,False,False,False
96090f50-3f9b-429f-b5ed-9caf0f64023e,3825825,14,1,00:00:22.636,0,22,43,Carry,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,68.1,76.5,68.9,75.5,0.332923,True,,,,,,,False,,,,,,,False,False,left_to_right,False,68.1,76.5,68.9,75.5,False,False,False,False
2efcc8ba-231f-4185-860d-653439087d03,3825825,15,1,00:00:22.969,0,22,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,68.9,75.5,75.8,70.5,1.026986,False,,,,,,,True,8.521151,-0.62707067,Low Pass,,6880.0,Arnaldo Antonio Sanabria Ayala,False,False,left_to_right,False,68.9,75.5,75.8,70.5,False,False,False,False
aaed584a-75f7-4e53-b451-9d966d0d06cf,3825825,16,1,00:00:23.996,0,23,42,Ball Receipt*,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6880.0,Arnaldo Antonio Sanabria Ayala,Center Forward,75.8,70.5,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,75.8,70.5,,,False,False,False,False
2bbd6930-aec6-4275-9e34-bd8e3b83afc0,3825825,17,1,00:00:23.996,0,23,43,Carry,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6880.0,Arnaldo Antonio Sanabria Ayala,Center Forward,75.8,70.5,74.1,69.5,0.030736,False,,,,,,,False,,,,,,,False,False,left_to_right,False,75.8,70.5,74.1,69.5,False,False,False,False
b7282c7f-08a2-4a17-bb95-1ccd32df9dac,3825825,18,1,00:00:24.027,0,24,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6880.0,Arnaldo Antonio Sanabria Ayala,Center Forward,74.1,69.5,70.2,70.1,0.679519,False,,,,,,,True,3.945884,2.9889433,Ground Pass,,23838.0,Pablo Pérez Rodríguez,False,False,left_to_right,False,74.1,69.5,70.2,70.1,False,False,False,False
68641b5b-0bbc-4099-a141-02d999359a61,3825825,19,1,00:00:24.706,0,24,42,Ball Receipt*,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23838.0,Pablo Pérez Rodríguez,Center Attacking Midfield,70.2,70.1,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,70.2,70.1,,,False,False,False,False
6e2e664e-3fd9-4404-acf4-128871b60294,3825825,20,1,00:00:24.706,0,24,43,Carry,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23838.0,Pablo Pérez Rodríguez,Center Attacking Midfield,70.2,70.1,69.1,71.0,0.308115,True,,,,,,,False,,,,,,,False,False,left_to_right,False,70.2,70.1,69.1,71.0,False,False,False,False
e8f6cce5-c44d-4352-b54b-d6c4f14bbbb2,3825825,21,1,00:00:24.731,0,24,17,Pressure,4,1041,Sporting Gijón,Regular Play,221,Levante UD,6659.0,Víctor Camarasa Ferrando,Right Defensive Midfield,49.9,8.9,,,0.58254,False,,,,,,,False,,,,,,,False,False,left_to_right,False,49.9,8.9,,,False,False,False,False
566cfed5-2648-415e-aa4b-160ba9652f9b,3825825,22,1,00:00:25.015,0,25,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23838.0,Pablo Pérez Rodríguez,Center Attacking Midfield,69.1,71.0,71.7,77.8,0.814612,True,,,,,,,True,7.28011,1.2055949,Ground Pass,,23848.0,Carlos Carmona Bonet,False,False,left_to_right,False,69.1,71.0,71.7,77.8,False,False,False,False
7d1b2a35-401f-492e-a974-7b3f21fd7fb3,3825825,23,1,00:00:25.829,0,25,42,Ball Receipt*,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,71.7,77.8,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,71.7,77.8,,,False,False,False,False
46c42095-1942-48bf-ac9f-5783da9b56c2,3825825,24,1,00:00:25.829,0,25,43,Carry,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,71.7,77.8,71.7,77.8,0.240334,False,,,,,,,False,,,,,,,False,False,left_to_right,False,71.7,77.8,71.7,77.8,False,False,False,False
c75db063-5497-4d2d-9351-1457046ca0d6,3825825,25,1,00:00:26.069,0,26,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,71.7,77.8,82.4,68.8,1.137848,False,,,,,,Incomplete,False,13.981773,-0.699317,Ground Pass,,,,False,False,left_to_right,False,71.7,77.8,82.4,68.8,False,False,True,True
c61b8ffd-4f0e-45b7-bb39-925631eeb445,3825825,26,1,00:00:27.207,0,27,30,Pass,4,1041,Sporting Gijón,Regular Play,221,Levante UD,6647.0,Zouhair Feddal,Left Center Back,37.7,11.3,87.8,11.1,4.410321,False,,,,,,Incomplete,False,50.1004,-0.0039919945,High Pass,Recovery,,,False,False,left_to_right,False,37.7,11.3,87.8,11.1,False,True,True,True
3c9b7353-a025-4bb3-a2ed-51c0818b043e,3825825,27,1,00:00:31.618,0,31,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6561.0,Luis Hernández Rodríguez,Right Center Back,32.3,69.0,13.7,47.2,1.805191,False,,,,,,,True,28.656588,-2.2771516,High Pass,Recovery,6610.0,Iván Cuéllar Sacristán,False,False,left_to_right,False,32.3,69.0,13.7,47.2,False,False,False,False
4e6879b0-9e33-4d38-a990-7ee4897a41cd,3825825,28,1,00:00:33.423,0,33,42,Ball Receipt*,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6610.0,Iván Cuéllar Sacristán,Goalkeeper,13.7,47.2,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,13.7,47.2,,,False,False,False,False
4ca20cb3-05d1-4d8d-b836-51811cd49c99,3825825,29,1,00:00:33.423,0,33,43,Carry,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6610.0,Iván Cuéllar Sacristán,Goalkeeper,13.7,47.2,13.5,47.4,9.218177,False,,,,,,,False,,,,,,,False,False,left_to_right,False,13.7,47.2,13.5,47.4,False,False,False,False
af46a83e-fb79-4578-90e8-e43d118ec349,3825825,30,1,00:00:42.641,0,42,30,Pass,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6610.0,Iván Cuéllar Sacristán,Goalkeeper,13.5,47.4,83.4,24.3,3.622884,False,,,,,,Unknown,False,73.618065,-0.31917325,High Pass,,6880.0,Arnaldo Antonio Sanabria Ayala,False,False,left_to_right,False,13.5,47.4,83.4,24.3,False,True,True,True
a7452439-9b1c-4d3f-98d8-087b1fb11174,3825825,31,1,00:00:46.264,0,46,42,Ball Receipt*,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6880.0,Arnaldo Antonio Sanabria Ayala,Center Forward,81.7,25.1,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,81.7,25.1,,,False,False,False,False
e261de5d-1885-42b5-83bc-af027da979d6,3825825,32,1,00:00:46.388,0,46,22,Foul Committed,4,1041,Sporting Gijón,Regular Play,1041,Sporting Gijón,6880.0,Arnaldo Antonio Sanabria Ayala,Center Forward,82.0,24.7,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,82.0,24.7,,,False,False,False,False
b11a9629-cae3-4794-a64a-72e8dce4042c,3825825,33,1,00:00:46.388,0,46,21,Foul Won,4,1041,Sporting Gijón,Regular Play,221,Levante UD,27656.0,Carl Medjani,Right Center Back,38.1,55.4,,,0.0,True,,,,,,,False,,,,,,,False,False,left_to_right,False,38.1,55.4,,,False,False,False,False
13124bc0-98da-4a18-9eda-d973f8a89213,3825825,34,1,00:01:11.281,1,11,30,Pass,5,221,Levante UD,From Free Kick,221,Levante UD,27656.0,Carl Medjani,Right Center Back,41.2,55.2,42.0,24.4,0.915242,False,,,,,,,True,30.810389,-1.5448282,Ground Pass,Free Kick,6647.0,Zouhair Feddal,False,False,left_to_right,False,41.2,55.2,42.0,24.4,False,False,False,False
f36f89d1-b5ec-4cbf-aed8-0760f766eb0a,3825825,35,1,00:01:12.197,1,12,42,Ball Receipt*,5,221,Levante UD,From Free Kick,221,Levante UD,6647.0,Zouhair Feddal,Left Center Back,42.0,24.4,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,42.0,24.4,,,False,False,False,False
ede08326-323b-4021-abfb-a3f6e1d41258,3825825,36,1,00:01:14.027,1,14,30,Pass,5,221,Levante UD,From Free Kick,221,Levante UD,6647.0,Zouhair Feddal,Left Center Back,42.0,24.4,44.2,4.9,0.859802,False,,,,,,,True,19.62371,-1.4584509,Ground Pass,,26023.0,Juan Francisco García García,False,False,left_to_right,False,42.0,24.4,44.2,4.9,False,False,False,False
11f6135e-df9a-44d1-a647-e06ebec7c00a,3825825,37,1,00:01:14.886,1,14,42,Ball Receipt*,5,221,Levante UD,From Free Kick,221,Levante UD,26023.0,Juan Francisco García García,Left Back,44.2,4.9,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,44.2,4.9,,,False,False,False,False
01d083ec-b2ae-48ab-ad22-35dfef5b54d9,3825825,38,1,00:01:14.886,1,14,43,Carry,5,221,Levante UD,From Free Kick,221,Levante UD,26023.0,Juan Francisco García García,Left Back,44.2,4.9,45.4,4.9,1.643933,False,,,,,,,False,,,,,,,False,False,left_to_right,False,44.2,4.9,45.4,4.9,False,False,False,False
2224018f-f9c9-4e56-9968-db4b9729d97e,3825825,39,1,00:01:16.530,1,16,30,Pass,5,221,Levante UD,From Free Kick,221,Levante UD,26023.0,Juan Francisco García García,Left Back,45.4,4.9,48.8,5.7,0.251756,False,,,,,,Incomplete,False,3.4928498,0.23109066,Low Pass,,,,False,False,left_to_right,False,45.4,4.9,48.8,5.7,False,False,False,True
079b191b-91a8-4263-869b-9dbf0bfafd9a,3825825,40,1,00:01:16.782,1,16,6,Block,5,221,Levante UD,From Free Kick,1041,Sporting Gijón,23848.0,Carlos Carmona Bonet,Right Wing,71.3,74.4,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,71.3,74.4,,,False,False,False,False
82eab75e-1860-4fa4-9f94-0671d006cb81,3825825,41,1,00:01:25.153,1,25,30,Pass,6,221,Levante UD,From Throw In,221,Levante UD,26023.0,Juan Francisco García García,Left Back,55.4,0.1,56.2,25.8,1.218446,False,,,,,,,True,25.712448,1.539678,Low Pass,Throw-in,24149.0,José Antonio García Rabasco,False,False,left_to_right,False,55.4,0.1,56.2,25.8,False,False,False,False
b3773691-908f-4e71-b78e-9ccfdf144750,3825825,42,1,00:01:26.372,1,26,42,Ball Receipt*,6,221,Levante UD,From Throw In,221,Levante UD,24149.0,José Antonio García Rabasco,Left Defensive Midfield,56.2,25.8,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,56.2,25.8,,,False,False,False,False
d1ebf63e-eff6-4f9d-9365-ad184dab97ce,3825825,43,1,00:01:26.372,1,26,43,Carry,6,221,Levante UD,From Throw In,221,Levante UD,24149.0,José Antonio García Rabasco,Left Defensive Midfield,56.2,25.8,56.8,36.3,1.962235,False,,,,,,,False,,,,,,,False,False,left_to_right,False,56.2,25.8,56.8,36.3,False,False,False,False
062915ce-5f5f-4493-9f11-d95a24653152,3825825,44,1,00:01:28.334,1,28,30,Pass,6,221,Levante UD,From Throw In,221,Levante UD,24149.0,José Antonio García Rabasco,Left Defensive Midfield,56.8,36.3,57.8,55.0,1.238427,False,,,,,,,True,18.726719,1.5173713,Ground Pass,,5678.0,Jefferson Andrés Lerma Solís,False,False,left_to_right,False,56.8,36.3,57.8,55.0,False,False,False,False
6b6dc9f8-d1dd-4504-886a-2359f2120827,3825825,45,1,00:01:29.572,1,29,42,Ball Receipt*,6,221,Levante UD,From Throw In,221,Levante UD,5678.0,Jefferson Andrés Lerma Solís,Right Back,57.8,55.0,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,57.8,55.0,,,False,False,False,False
43c4b35a-e10a-4357-8b2f-1d59236718ad,3825825,46,1,00:01:29.572,1,29,43,Carry,6,221,Levante UD,From Throw In,221,Levante UD,5678.0,Jefferson Andrés Lerma Solís,Right Back,57.8,55.0,62.7,75.2,2.334232,False,,,,,,,False,,,,,,,False,False,left_to_right,False,57.8,55.0,62.7,75.2,False,False,False,False
