event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
7306547d-39a4-4d52-82d8-3d1e923fdca9,3900554,1,1,00:00:00.000,0,0,35,Starting XI,1,133,Troyes,Regular Play,133,Troyes,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
297664c8-6cfe-4443-888f-45f204d06761,3900554,2,1,00:00:00.000,0,0,35,Starting XI,1,133,Troyes,Regular Play,2736,Bastia,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
70ebdf3f-b10d-4edd-a12e-e108f5b50a5b,3900554,3,1,00:00:00.000,0,0,18,Half Start,1,133,Troyes,Regular Play,133,Troyes,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
7dc921b7-7ddb-4515-a2f2-5090adcbd701,3900554,4,1,00:00:00.000,0,0,18,Half Start,1,133,Troyes,Regular Play,2736,Bastia,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
1a82ef10-6f16-40ed-af06-2c3a49403965,3900554,5,1,00:00:00.678,0,0,30,Pass,2,2736,Bastia,From Kick Off,2736,Bastia,401541.0,Evaeverson Lemos da Silva Brandão,Center Forward,60.0,40.0,58.9,41.4,0.529728,False,,,,,,,True,1.7804494,2.2367656,Ground Pass,Kick Off,16271.0,Florian Raspentino,False,False,left_to_right,False,60.0,40.0,58.9,41.4,False,False,False,False
55c34f8b-770f-4601-9665-41fbb53ddb29,3900554,6,1,00:00:01.208,0,1,42,Ball Receipt*,2,2736,Bastia,From Kick Off,2736,Bastia,16271.0,Florian Raspentino,Right Midfield,58.9,41.4,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,58.9,41.4,,,False,False,False,False
0fa229b8-542f-4463-9671-14b0a196e5ed,3900554,7,1,00:00:01.208,0,1,30,Pass,2,2736,Bastia,From Kick Off,2736,Bastia,16271.0,Florian Raspentino,Right Midfield,58.9,41.1,36.3,39.7,2.476379,False,,,,,,,True,22.643322,-3.0797248,Ground Pass,,401194.0,François Modesto,False,False,left_to_right,False,58.9,41.1,36.3,39.7,False,False,False,False
8f01da89-66d9-4712-9b55-52c186e2f0f6,3900554,8,1,00:00:03.684,0,3,42,Ball Receipt*,2,2736,Bastia,From Kick Off,2736,Bastia,401194.0,François Modesto,Left Center Back,36.3,39.7,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,36.3,39.7,,,False,False,False,False
7479b6e6-813b-4411-bc79-d555debb8766,3900554,9,1,00:00:04.980,0,4,30,Pass,2,2736,Bastia,From Kick Off,2736,Bastia,401194.0,François Modesto,Left Center Back,42.0,41.4,92.3,17.6,3.205869,False,,,,,,Incomplete,False,55.646473,-0.44194683,High Pass,,15689.0,Floyd Ayité,False,False,left_to_right,False,42.0,41.4,92.3,17.6,False,True,True,True
c194a71a-0415-4351-93a3-20f02d12fc1e,3900554,10,1,00:00:08.186,0,8,42,Ball Receipt*,2,2736,Bastia,From Kick Off,2736,Bastia,15689.0,Floyd Ayité,Left Midfield,92.0,18.4,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,92.0,18.4,,,False,False,False,False
