event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
d9fba12e-cb9f-4a6f-a35f-11d873d28779,3901214,1,1,00:00:00.000,0,0,35,Starting XI,1,137,Lyon,Regular Play,137,Lyon,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
efa81c29-abb4-4f50-892e-52aa9a416f13,3901214,2,1,00:00:00.000,0,0,35,Starting XI,1,137,Lyon,Regular Play,136,OGC Nice,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
7bc5d3f8-29cd-4e44-819b-ce69947c2221,3901214,3,1,00:00:00.000,0,0,18,Half Start,1,137,Lyon,Regular Play,136,OGC Nice,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
dd72e22e-f578-4f3b-a45a-11c20bb4f064,3901214,4,1,00:00:00.000,0,0,18,Half Start,1,137,Lyon,Regular Play,137,Lyon,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
70bdeaf9-9ac0-409c-a67d-8b6411615fd2,3901214,5,1,00:00:00.319,0,0,30,Pass,2,137,Lyon,From Kick Off,137,Lyon,3451.0,Alexandre Lacazette,Center Forward,61.0,40.1,62.6,42.6,0.616709,False,,,,,,,True,2.9681644,1.0014831,Ground Pass,Kick Off,3236.0,Sergi Darder Moll,False,False,left_to_right,False,61.0,40.1,62.6,42.6,False,False,False,False
b45bc798-3803-4162-9dd5-881cdde69730,3901214,6,1,00:00:00.936,0,0,42,Ball Receipt*,2,137,Lyon,From Kick Off,137,Lyon,3236.0,Sergi Darder Moll,Left Center Midfield,62.6,42.6,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,62.6,42.6,,,False,False,False,False
37cfeced-ae8d-4c1b-b85d-c3560a811158,3901214,7,1,00:00:00.936,0,0,43,Carry,2,137,Lyon,From Kick Off,137,Lyon,3236.0,Sergi Darder Moll,Left Center Midfield,62.6,42.6,59.6,41.8,0.412449,False,,,,,,,False,,,,,,,False,False,left_to_right,False,62.6,42.6,59.6,41.8,False,False,False,False
a91550e2-1ab7-422c-83cf-21119cbdb711,3901214,8,1,00:00:01.349,0,1,30,Pass,2,137,Lyon,From Kick Off,137,Lyon,3236.0,Sergi Darder Moll,Left Center Midfield,59.6,41.8,46.1,36.6,1.804536,False,,,,,,,True,14.466859,-2.7739224,Ground Pass,,6982.0,Maxime Gonalons,False,False,left_to_right,False,59.6,41.8,46.1,36.6,False,False,False,False
8953a014-d670-4005-a697-ec076d828fbb,3901214,9,1,00:00:03.153,0,3,42,Ball Receipt*,2,137,Lyon,From Kick Off,137,Lyon,6982.0,Maxime Gonalons,Center Defensive Midfield,46.1,36.6,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,46.1,36.6,,,False,False,False,False
c1069737-5fb1-4b9d-aa64-d3ac3cc78040,3901214,10,1,00:00:03.153,0,3,43,Carry,2,137,Lyon,From Kick Off,137,Lyon,6982.0,Maxime Gonalons,Center Defensive Midfield,46.1,36.6,43.5,37.6,1.863457,False,,,,,,,False,,,,,,,False,False,left_to_right,False,46.1,36.6,43.5,37.6,False,False,False,False
