event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
e3cfd7cd-766c-4594-8bb5-25193f5dfb6a,3900634,1,1,00:00:00.000,0,0,35,Starting XI,1,131,Paris Saint-Germain,Regular Play,131,Paris Saint-Germain,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
5d122e43-122b-4df4-9ba0-19d2e4d7c2eb,3900634,2,1,00:00:00.000,0,0,35,Starting XI,1,131,Paris Saint-Germain,Regular Play,143,Lille,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
8fb3450f-0ae2-441d-adf2-f77e89e3ba43,3900634,3,1,00:00:00.000,0,0,18,Half Start,1,131,Paris Saint-Germain,Regular Play,143,Lille,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
37107994-3a78-4ffe-ab7e-f0afcc10dbec,3900634,4,1,00:00:00.000,0,0,18,Half Start,1,131,Paris Saint-Germain,Regular Play,131,Paris Saint-Germain,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
c0c374d9-948f-4bc2-a65b-a97f79d92727,3900634,5,1,00:00:00.349,0,0,30,Pass,2,143,Lille,From Kick Off,143,Lille,40486.0,Éric Bauthéac,Right Wing,60.0,40.0,60.9,41.9,0.426351,False,,,,,,,True,2.1023796,1.1284221,Ground Pass,Kick Off,3673.0,Yassine Benzia,False,False,left_to_right,False,60.0,40.0,60.9,41.9,False,False,False,False
8a0bd9be-8027-40cc-b88c-312a2e028bea,3900634,6,1,00:00:00.776,0,0,42,Ball Receipt*,2,143,Lille,From Kick Off,143,Lille,3673.0,Yassine Benzia,Center Forward,60.9,41.9,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,60.9,41.9,,,False,False,False,False
6a6680e3-1b71-4cc5-81bf-2953e28d6c98,3900634,7,1,00:00:00.776,0,0,43,Carry,2,143,Lille,From Kick Off,143,Lille,3673.0,Yassine Benzia,Center Forward,60.9,41.9,62.7,41.4,1.549732,True,,,,,,,False,,,,,,,False,False,left_to_right,False,60.9,41.9,62.7,41.4,False,False,False,False
35a278f9-aea8-48d3-9b72-e8e095e0a43e,3900634,8,1,00:00:02.056,0,2,17,Pressure,2,143,Lille,From Kick Off,131,Paris Saint-Germain,4375.0,Blaise Matuidi,Left Center Midfield,54.3,37.3,,,0.172421,False,,,,,,,False,,,,,,,False,False,left_to_right,False,54.3,37.3,,,False,False,False,False
4bb95ba8-9e86-4c66-aef5-5b50126fc1a4,3900634,9,1,00:00:02.325,0,2,30,Pass,2,143,Lille,From Kick Off,143,Lille,3673.0,Yassine Benzia,Center Forward,62.7,41.4,53.3,33.1,0.981381,False,,,,,,,True,12.539936,-2.4182615,Ground Pass,,40522.0,Rio Antonio Zoba Mavuba,False,False,left_to_right,False,62.7,41.4,53.3,33.1,False,False,False,False
0ca1b4c7-9a9b-45c9-81e7-d255e61db3c6,3900634,10,1,00:00:03.307,0,3,42,Ball Receipt*,2,143,Lille,From Kick Off,143,Lille,40522.0,Rio Antonio Zoba Mavuba,Left Center Midfield,53.3,33.1,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,53.3,33.1,,,False,False,False,False
cdc6a11b-ff1b-4b76-bbc6-b9aca65041da,3900634,11,1,00:00:03.307,0,3,43,Carry,2,143,Lille,From Kick Off,143,Lille,40522.0,Rio Antonio Zoba Mavuba,Left Center Midfield,53.3,33.1,53.0,29.5,1.109144,False,,,,,,,False,,,,,,,False,False,left_to_right,False,53.3,33.1,53.0,29.5,False,False,False,False
650215b3-470b-497f-a51b-0e5f4b2fc876,3900634,12,1,00:00:04.416,0,4,30,Pass,2,143,Lille,From Kick Off,143,Lille,40522.0,Rio Antonio Zoba Mavuba,Left Center Midfield,53.0,29.5,44.5,3.9,1.283822,False,,,,,,,True,26.974247,-1.8913746,Ground Pass,,3446.0,Djibril Sidibé,False,False,left_to_right,False,53.0,29.5,44.5,3.9,False,False,False,False
f94ee46b-5761-49df-933a-9860b65c35c4,3900634,13,1,00:00:05.700,0,5,42,Ball Receipt*,2,143,Lille,From Kick Off,143,Lille,3446.0,Djibril Sidibé,Left Back,44.5,3.9,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,44.5,3.9,,,False,False,False,False
fe17d6e3-874e-477f-b31a-988ee26e77bb,3900634,14,1,00:00:05.700,0,5,43,Carry,2,143,Lille,From Kick Off,143,Lille,3446.0,Djibril Sidibé,Left Back,44.5,3.9,44.0,3.1,1.629428,True,,,,,,,False,,,,,,,False,False,left_to_right,False,44.5,3.9,44.0,3.1,False,False,False,False
3b07fa1e-1604-48e9-93b1-c329cb14a09b,3900634,15,1,00:00:07.302,0,7,17,Pressure,2,143,Lille,From Kick Off,131,Paris Saint-Germain,8510.0,Jean-Kévin Augustin,Right Wing,73.7,77.3,,,0.254786,False,,,,,,,False,,,,,,,False,False,left_to_right,False,73.7,77.3,,,False,False,False,False
5fa12262-5c4e-4b3a-b9b2-4d400647afbc,3900634,16,1,00:00:07.329,0,7,30,Pass,2,143,Lille,From Kick Off,143,Lille,3446.0,Djibril Sidibé,Left Back,44.0,3.1,21.1,19.4,1.362278,True,,,,,,,True,28.108717,2.5229974,Ground Pass,,3677.0,Bakary Adama Soumaoro,False,False,left_to_right,False,44.0,3.1,21.1,19.4,False,False,False,False
e507d234-0f45-4cb6-a4b5-fe99a0480423,3900634,17,1,00:00:08.692,0,8,42,Ball Receipt*,2,143,Lille,From Kick Off,143,Lille,3677.0,Bakary Adama Soumaoro,Left Center Back,21.1,19.4,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,21.1,19.4,,,False,False,False,False
9a0dd45d-3765-44b2-b0a0-a8d25680d6d9,3900634,18,1,00:00:08.692,0,8,43,Carry,2,143,Lille,From Kick Off,143,Lille,3677.0,Bakary Adama Soumaoro,Left Center Back,21.1,19.4,19.8,25.4,2.067165,False,,,,,,,False,,,,,,,False,False,left_to_right,False,21.1,19.4,19.8,25.4,False,False,False,False
