event_uuid,match_id,event_index,period,timestamp,minute,second,event_type_id,event_type,possession,possession_team_id,possession_team_name,play_pattern,team_id,team_name,player_id,player_name,position,x,y,end_x,end_y,duration,under_pressure,shot_xg,shot_outcome,shot_body_part,shot_technique,shot_type,pass_outcome,pass_complete,pass_length,pass_angle,pass_height,pass_type,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_goal_assist,attack_direction_inferred,coordinates_flipped,norm_x,norm_y,norm_end_x,norm_end_y,carry_progressive,pass_progressive,pass_into_final_third,is_turnover
43b6353b-e03b-4528-9677-4f7fe906d323,3825618,1,1,00:00:00.000,0,0,35,Starting XI,1,208,Las Palmas,Regular Play,208,Las Palmas,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
4e8942ea-cc88-40c6-aed6-fb37907278df,3825618,2,1,00:00:00.000,0,0,35,Starting XI,1,208,Las Palmas,Regular Play,322,Eibar,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
d15104b9-c1c3-4b69-a49c-b1d2bf1949bc,3825618,3,1,00:00:00.000,0,0,18,Half Start,1,208,Las Palmas,Regular Play,322,Eibar,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
22bd7dc0-46cc-4e9c-ad3c-c2c3abb962a3,3825618,4,1,00:00:00.000,0,0,18,Half Start,1,208,Las Palmas,Regular Play,208,Las Palmas,,,,,,,,0.0,False,,,,,,,False,,,,,,,False,False,left_to_right,False,,,,,False,False,False,False
1d44f2f9-1e71-48d3-bc8a-ff2eeab8206b,3825618,5,1,00:00:00.711,0,0,30,Pass,2,208,Las Palmas,From Kick Off,208,Las Palmas,8167.0,Sergio Ezequiel Araújo,Right Center Forward,61.0,40.1,59.9,42.4,0.174352,False,,,,,,,True,2.5495098,2.016902,Ground Pass,Kick Off,10755.0,Jonathan Viera Ramos,False,False,left_to_right,False,61.0,40.1,59.9,42.4,False,False,False,False
862f5d42-face-40b4-911b-874c280de5a3,3825618,6,1,00:00:00.885,0,0,42,Ball Receipt*,2,208,Las Palmas,From Kick Off,208,Las Palmas,10755.0,Jonathan Viera Ramos,Left Center Forward,59.9,42.4,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,59.9,42.4,,,False,False,False,False
44741dad-c5b8-435c-b601-bbe487012e13,3825618,7,1,00:00:01.743,0,1,30,Pass,2,208,Las Palmas,From Kick Off,208,Las Palmas,10755.0,Jonathan Viera Ramos,Left Center Forward,58.8,42.4,50.6,27.0,1.561397,False,,,,,,,True,17.447063,-2.0600793,Ground Pass,,27521.0,Juan Emmanuel Culio,False,False,left_to_right,False,58.8,42.4,50.6,27.0,False,False,False,False
bd4abcf4-2a34-4f34-abde-30382ad4ec16,3825618,8,1,00:00:03.304,0,3,42,Ball Receipt*,2,208,Las Palmas,From Kick Off,208,Las Palmas,27521.0,Juan Emmanuel Culio,Left Center Midfield,50.6,27.0,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,50.6,27.0,,,False,False,False,False
1f9c0379-688c-4ee6-8708-e237b3a05c05,3825618,9,1,00:00:03.304,0,3,43,Carry,2,208,Las Palmas,From Kick Off,208,Las Palmas,27521.0,Juan Emmanuel Culio,Left Center Midfield,50.6,27.0,50.8,27.7,0.605999,False,,,,,,,False,,,,,,,False,False,left_to_right,False,50.6,27.0,50.8,27.7,False,False,False,False
08fef002-a135-46a4-8b46-8df956c3ea67,3825618,10,1,00:00:03.910,0,3,30,Pass,2,208,Las Palmas,From Kick Off,208,Las Palmas,27521.0,Juan Emmanuel Culio,Left Center Midfield,50.8,27.7,42.6,23.1,1.465535,False,,,,,,,True,9.402127,-2.630362,Ground Pass,,7907.0,Pedro Bigas Rigo,False,False,left_to_right,False,50.8,27.7,42.6,23.1,False,False,False,False
58e2a14a-44b2-4e12-9e46-fcfa080e7ec6,3825618,11,1,00:00:05.376,0,5,42,Ball Receipt*,2,208,Las Palmas,From Kick Off,208,Las Palmas,7907.0,Pedro Bigas Rigo,Left Center Back,42.6,23.1,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,42.6,23.1,,,False,False,False,False
4839812f-efba-41db-8988-3a43c288b15a,3825618,12,1,00:00:05.376,0,5,43,Carry,2,208,Las Palmas,From Kick Off,208,Las Palmas,7907.0,Pedro Bigas Rigo,Left Center Back,42.6,23.1,41.0,25.5,1.46147,False,,,,,,,False,,,,,,,False,False,left_to_right,False,42.6,23.1,41.0,25.5,False,False,False,False
fab20445-aa4b-4fee-827d-46f578e92c1f,3825618,13,1,00:00:06.837,0,6,30,Pass,2,208,Las Palmas,From Kick Off,208,Las Palmas,7907.0,Pedro Bigas Rigo,Left Center Back,41.0,25.5,38.3,61.6,1.938245,False,,,,,,,True,36.20083,1.6454495,Ground Pass,,6927.0,David García Santana,False,False,left_to_right,False,41.0,25.5,38.3,61.6,False,False,False,False
5cf9caed-2ccb-4f48-9e04-5e0ae3ab21c9,3825618,14,1,00:00:08.775,0,8,42,Ball Receipt*,2,208,Las Palmas,From Kick Off,208,Las Palmas,6927.0,David García Santana,Right Center Back,38.3,61.6,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,38.3,61.6,,,False,False,False,False
d96d58e3-1d87-4577-959f-2c51290d7b63,3825618,15,1,00:00:08.775,0,8,43,Carry,2,208,Las Palmas,From Kick Off,208,Las Palmas,6927.0,David García Santana,Right Center Back,38.3,61.6,36.3,61.6,0.246742,False,,,,,,,False,,,,,,,False,False,left_to_right,False,38.3,61.6,36.3,61.6,False,False,False,False
ef963c59-9575-420c-b2d7-2b2308743c0a,3825618,16,1,00:00:09.022,0,9,30,Pass,2,208,Las Palmas,From Kick Off,208,Las Palmas,6927.0,David García Santana,Right Center Back,36.3,61.6,30.5,46.0,1.700319,False,,,,,,,True,16.643316,-1.9267541,Ground Pass,,8440.0,Aythami Artiles Oliva,False,False,left_to_right,False,36.3,61.6,30.5,46.0,False,False,False,False
13f12a73-b7c8-48c6-a433-daeb1cd6c9fe,3825618,17,1,00:00:10.722,0,10,42,Ball Receipt*,2,208,Las Palmas,From Kick Off,208,Las Palmas,8440.0,Aythami Artiles Oliva,Center Back,30.5,46.0,,,,False,,,,,,,False,,,,,,,False,False,left_to_right,False,30.5,46.0,,,False,False,False,False
